Loan ID,Dealer ID,Date of Disburement,Loan Amount,Final Repayment Date,Hub,Repayment Date,Actual Interest (IDR)  for Repayment Tranche 1,Renewal Fee (0.5%),Dealer Repayed Amount,Repayment Tranche 2 Payment Date,Interest on Pending Amount ,Renewal Fee (0.5%),Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,,Date Anchor 1,Date Anchor 2,Date Anchor 3,Date Anchor 4,Date Anchor 5,,Tranche 1,Tranche 2,Tranche 3,Tranche 4,Tranche 5,,Reversal 1,Reversal 2,Reversal 3,Reversal 4,Reversal 5,,Repossession,Financier,Lender,RBH
TRX00104,GCD-16811,2023-07-20,100000000,,Jabodetabek,2023-08-22,2266666.6666666665,450000,12716667,,,,,,,,,,,,,,,2023-08-22,,,,,,10000000.333333334,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00105,GCD-2272,2023-07-20,74999900,2023-09-18,Jabodetabek,2023-08-21,1649997.8000000003,337499.55,9487487,2023-09-18,1259998.3265333332,,68759909,,,,,,,,,,,2023-08-21,2023-09-18,,,,,7499989.649999999,67499910.67346667,,,,,0,-0.3234666734933853,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00107,GCD-16442,2023-07-20,77000000,2023-08-02,Jabodetabek,2023-08-02,718666.6666666667,,77718666.68666667,,,,,,,,,,,,,,,2023-08-02,,,,,,77000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00109,GCD-8241,2023-07-20,86000000,2023-09-07,Jabodetabek,2023-08-21,1892000.0000000002,387000,10879000,2023-09-07,877200,,78277200,,,,,,,,,,,2023-08-21,2023-09-07,,,,,8600000,77400000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00106,GCD-3062,2023-07-20,14999900,2023-07-25,Jabodetabek,2023-07-25,59999.6,,15059899.62,,,,,,,,,,,,,,,2023-07-25,,,,,,14999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00108,GCD-3062,2023-07-20,20000000,2023-07-25,Jabodetabek,2023-07-25,80000,,20080000.02,,,,,,,,,,,,,,,2023-07-25,,,,,,20000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00110,GCD-15622,2023-07-21,11550000,2023-07-24,Jabodetabek,2023-07-24,30800,,11580800.02,,,,,,,,,,,,,,,2023-07-24,,,,,,11550000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00111,GCD-16679,2023-07-21,93000000,2023-08-08,Jabodetabek,2023-08-08,1178000,,94178000.02,,,,,,,,,,,,,,,2023-08-08,,,,,,93000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00112,GCD-15822,2023-07-21,93500000,2023-08-15,Jabodetabek,2023-08-15,1620666.666666667,,95120666.68666667,,,,,,,,,,,,,,,2023-08-15,,,,,,93500000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00113,GCD-15822,2023-07-21,95999900,2023-08-21,Jabodetabek,2023-08-21,2047997.8666666667,,98047897.88666666,,,,,,,,,,,,,,,2023-08-21,,,,,,95999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00115,GCD-9758,2023-07-24,85499900,2023-10-04,Jabodetabek,2023-08-24,1823997.8666666667,384749.55,10758737,2023-10-04,2103297.5513888886,,79053208,,,,,,,,,,,2023-08-24,2023-10-04,,,,,8549989.583333332,76949910.44861111,,,,,0,-0.03194443881511688,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00116,GCD-3062,2023-07-24,20000000,2023-10-05,Jabodetabek,2023-08-24,426666.6666666666,90000,2516667,2023-10-05,503999.9906666667,,18503999.657333333,,,,,,,,,,,2023-08-24,2023-10-05,,,,,2000000.3333333335,17999999.666666668,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00117,GCD-2670,2023-07-24,90000000,2023-08-21,Jabodetabek,2023-08-21,1740000,,91740000.02,,,,,,,,,,,,,,,2023-08-21,,,,,,90000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00118,GCD-2670,2023-07-24,84999900,2023-08-02,Jabodetabek,2023-08-02,566666,,85566566.02,,,,,,,,,,,,,,,2023-08-02,,,,,,84999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00119,GCD-8241,2023-07-24,119999900,2023-08-22,Jabodetabek,2023-08-22,2399998,,122399898.02,,,,,,,,,,,,,,,2023-08-22,,,,,,119999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00120,GCD-9758,2023-07-24,86999900,2023-08-10,Jabodetabek,2023-08-10,1043998.8,,88043898.82,,,,,,,,,,,,,,,2023-08-10,,,,,,86999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00121,GCD-2819,2023-07-24,11999900,2023-08-07,Jabodetabek,2023-08-07,119999,,12119899.02,,,,,,,,,,,,,,,2023-08-07,,,,,,11999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00122,GCD-2670,2023-07-24,53000000,2023-08-14,Jabodetabek,2023-08-14,777333.3333333334,,53777333.35333334,,,,,,,,,,,,,,,2023-08-14,,,,,,53000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00123,GCD-8241,2023-07-24,44999900,2023-09-06,Jabodetabek,2023-08-23,929997.9333333335,202499.55000000002,5632487,2023-09-06,377999.1645111111,,40877910,,,,,,,,,,,2023-08-23,2023-09-06,,,,,4499989.516666667,40499910.835488886,,,,,0,-0.35215555131435394,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00124,GCD-4456,2023-07-24,25000000,2023-08-23,Jabodetabek,2023-08-23,516666.66666666674,,25516666.686666667,,,,,,,,,,,,,,,2023-08-23,,,,,,25000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00125,GCD-16388,2023-07-25,97000000,2023-08-01,Jabodetabek,2023-08-01,517333.3333333333,,97517333.35333332,,,,,,,,,,,,,,,2023-08-01,,,,,,97000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00126,GCD-2819,2023-07-25,9999900,2023-08-07,Jabodetabek,2023-08-07,93332.40000000001,,10093232.42,,,,,,,,,,,,,,,2023-08-07,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00127,GCD-15782,2023-07-25,135000000,2023-08-18,Jabodetabek,2023-08-18,2250000,,137250000.02,,,,,,,,,,,,,,,2023-08-18,,,,,,135000000.02,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00128,GCD-13824,2023-07-25,78734900,2023-08-13,Jabodetabek,2023-08-13,1049798.6666666665,,79784698.68666667,,,,,,,,,,,,,,,2023-08-13,,,,,,78734900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00129,GCD-3062,2023-07-25,79999900,2023-07-26,Jabodetabek,2023-07-26,106666.53333333333,,80106566.55333333,,,,,,,,,,,,,,,2023-07-26,,,,,,79999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00130,GCD-3081,2023-07-25,72500000,2023-09-24,Jabodetabek,2023-08-24,1498333.3333333335,326250,9074583,2023-09-24,1348500.0068888888,,66610000,,,,,,,,,,,2023-08-24,2023-09-24,,,,,7249999.666666666,65261499.99311111,,,,,0,-11499.659777775407,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00131,GCD-2670,2023-07-25,83000000,2023-09-07,Jabodetabek,2023-08-23,1660000,373500,10333500,2023-09-07,747000,,75447000,,,,,,,,,,,2023-08-23,2023-09-07,,,,,8300000,74700000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00114,GCD-578,2023-07-25,14999900,2023-08-01,Jabodetabek,2023-08-01,79999.46666666666,,15079899.486666666,,,,,,,,,,,,,,,2023-08-01,,,,,,14999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00133,GCD-16388,2023-07-26,60000000,2023-08-04,Jabodetabek,2023-08-04,400000,,60400000.02,,,,,,,,,,,,,,,2023-08-04,,,,,,60000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00134,GCD-271,2023-07-26,200000000,2023-08-14,Jabodetabek,2023-08-14,2666666.6666666665,,202666666.68666667,,,,,,,,,,,,,,,2023-08-14,,,,,,200000000.02,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00135,GCD-8241,2023-07-26,88999900,2023-09-25,Jabodetabek,2023-08-23,1720664.7333333334,400499.55,11021154,2023-09-25,1762198.0262333334,,82242208,,,,,,,,,,,2023-08-23,2023-09-25,,,,,8899989.716666665,80480009.97376667,,,,,0,-380099.6904333383,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00136,GCD-3081,2023-07-26,249999900,2023-08-10,Jabodetabek,2023-08-10,2666665.6,,252666565.62,,,,,,,,,,,,,,,2023-08-10,,,,,,249999900.02,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00137,GCD-2819,2023-07-26,9999900,2023-08-01,Jabodetabek,2023-08-01,46666.200000000004,,10046566.219999999,,,,,,,,,,,,,,,2023-08-01,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00138,GCD-3547,2023-07-26,79999900,2023-10-10,Jabodetabek,2023-08-25,1653331.2666666668,359999.55,10013321,2023-10-10,2207997.234377778,,74207907.05104443,,,,,,,,,,,2023-08-25,2023-10-10,,,,,7999990.183333334,71999909.81666666,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00139,GCD-3062,2023-07-26,28000000,2023-09-11,Jabodetabek,2023-08-30,672000,126000,3598000,2023-09-11,201600,,25401600,,,,,,,,,,,2023-08-30,2023-09-11,,,,,2800000,25200000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00140,GCD-3062,2023-07-27,14999900,2023-07-31,Jabodetabek,2023-07-31,49999.666666666664,,15049899.686666666,,,,,,,,,,,,,,,2023-07-31,,,,,,14999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00141,GCD-3062,2023-07-27,7999900,2023-07-31,Jabodetabek,2023-07-31,26666.333333333332,,8026566.353333333,,,,,,,,,,,,,,,2023-07-31,,,,,,7999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00142,GCD-15782,2023-07-27,65000000,2023-08-21,Jabodetabek,2023-08-21,1126666.6666666667,,66126666.68666667,,,,,,,,,,,,,,,2023-08-21,,,,,,65000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00143,GCD-15782,2023-07-27,74999900,2023-10-05,Jabodetabek,2023-08-31,1799997.6,337499.55,9637487,2023-10-05,1574997.9035,,69074908,,,,,,,,,,,2023-08-31,2023-10-05,,,,,7499989.850000001,67499910.0965,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00144,GCD-9758,2023-07-27,84999900,2023-09-01,Jabodetabek,2023-08-30,1983331,382499.55,10865821,2023-09-01,101489.88,,76218900,,,,,,,,,,,2023-08-30,2023-09-01,,,,,8499990.45,76117410.12,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00145,GCD-16442,2023-07-27,49999900,2023-08-17,Jabodetabek,2023-08-17,733331.8666666667,,50733231.88666667,,,,,,,,,,,,,,,2023-08-17,,,,,,49999900.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00146,GCD-2670,2023-07-27,70000000,2023-09-27,Jabodetabek,2023-08-23,1306666.6666666667,315000,8621667,2023-09-27,1469999.9922222225,,64470000,,,,,,,,,,,2023-08-23,2023-09-27,,,,,7000000.333333333,63000000.00777778,,,,,0,-0.34111111611127853,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00148,GCD-16812,2023-07-27,91000000,2023-10-23,Jabodetabek,2023-08-29,2062666.6666666665,409500,11572167,2023-10-04,1965599.9920000003,368549.99850000005,10524150,2023-10-23,933659.9956574445,74643660,,,,,,,,2023-08-29,2023-10-04,2023-10-23,,,,9100000.333333334,8190000.0095,73710000.00434256,,,,0,0,-0.34717588126659393,,,,,Modalku,CSI,Rajdeep Dutta
TRX00149,GCD-9758,2023-07-28,62000000,2023-08-22,Jabodetabek,2023-08-22,1074666.6666666667,,63074666.68666667,,,,,,,,,,,,,,,2023-08-22,,,,,,62000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00150,GCD-2819,2023-07-28,9999900,2023-08-25,Jabodetabek,2023-08-25,193331.40000000002,,10193231.42,,,,,,,,,,,,,,,2023-08-25,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00151,GCD-3062,2023-07-31,60000000,2023-10-11,Jabodetabek,2023-10-11,2920000,,62920000.02,,,,,,,,,,,,,,,2023-10-11,,,,,,60000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00152,GCD-3062,2023-07-28,35000000,2023-07-31,Jabodetabek,2023-07-31,93333.33333333333,,35093333.35333334,,,,,,,,,,,,,,,2023-07-31,,,,,,35000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00153,GCD-3081,2023-07-31,74999900,2023-09-26,Jabodetabek,2023-08-30,1549997.9333333336,337499.55,9387500,2023-09-26,1214998.1547,,68715000,,,,,,,,,,,2023-08-30,2023-09-26,,,,,7500002.516666667,67500001.8453,,,,,0,-104.36196666955948,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00154,GCD-17119,2023-07-31,130000000,2023-08-27,Jabodetabek,2023-08-27,2426666.666666667,,132426666.68666667,,,,,,,,,,,,,,,2023-08-27,,,,,,130000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00155,GCD-13824,2023-07-31,95000000,2023-10-10,Jabodetabek,2023-09-05,2343333.3333333335,427500,12270833,2023-09-30,1425000.0055555555,384750.0015,10359750,2023-10-10,513000.0022692592,77463000.34265813,,,,,,,,2023-09-05,2023-09-30,2023-10-10,,,,9499999.666666666,8549999.992944445,76950000.34038888,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
TRX00156,GCD-4714,2023-07-31,55000000,2023-09-26,Jabodetabek,2023-09-04,1320000,247500,7067500,2023-09-26,726000,,50266000,,,,,,,,,,,2023-09-04,2023-09-26,,,,,5500000,49540000,,,,,0,-40000,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00157,GCD-4714,2023-07-31,133999900,2023-08-09,Jabodetabek,2023-08-09,893332.6666666666,,134893232.68666667,,,,,,,,,,,,,,,2023-08-09,,,,,,133999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00158,GCD-17119,2023-07-31,30000000,2023-08-07,Jabodetabek,2023-08-07,160000,,30160000.02,,,,,,,,,,,,,,,2023-08-07,,,,,,30000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00159,GCD-2625,2023-07-31,9999900,2023-08-02,Jabodetabek,2023-08-02,19999.8,,10019899.82,,,,,,,,,,,,,,,2023-08-02,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00160,GCD-2625,2023-07-31,9999900,2023-08-02,Jabodetabek,2023-08-02,19999.8,,10019899.82,,,,,,,,,,,,,,,2023-08-02,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00161,GCD-2625,2023-07-31,9999900,2023-08-02,Jabodetabek,2023-08-02,19999.8,,10019899.82,,,,,,,,,,,,,,,2023-08-02,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00162,GCD-2625,2023-07-31,9999900,2023-08-02,Jabodetabek,2023-08-02,19999.8,,10019899.82,,,,,,,,,,,,,,,2023-08-02,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00163,GCD-4714,2023-07-31,86000000,2023-10-05,Jabodetabek,2023-09-04,2064000,387000,11051000,2023-10-05,1599600.0000000002,,78999600,,,,,,,,,,,2023-09-04,2023-10-05,,,,,8600000,77400000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00164,GCD-4714,2023-07-31,132000000,2023-09-01,Jabodetabek,2023-09-01,2904000.0000000005,,134904000.02,,,,,,,,,,,,,,,2023-09-01,,,,,,132000000.02000001,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00165,GCD-13824,2023-07-31,105999900,2023-08-24,Jabodetabek,2023-08-24,1766665,,107766565.02,,,,,,,,,,,,,,,2023-08-24,,,,,,105999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00166,GCD-16388,2023-07-31,20000000,2023-08-08,Jabodetabek,2023-08-08,120000,,20120000.02,,,,,,,,,,,,,,,2023-08-08,,,,,,20000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00167,GCD-13824,2023-07-31,88000000,2023-08-25,Jabodetabek,2023-08-25,1525333.3333333335,,89525333.35333332,,,,,,,,,,,,,,,2023-08-25,,,,,,88000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00168,GCD-2819,2023-07-31,9999900,2023-08-23,Jabodetabek,2023-08-23,159998.4,,10159898.42,,,,,,,,,,,,,,,2023-08-23,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00169,GCD-3062,2023-07-31,7000000,2023-08-01,Jabodetabek,2023-08-01,9333.333333333332,,7009333.353333333,,,,,,,,,,,,,,,2023-08-01,,,,,,7000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00171,GCD-3062,2023-07-31,9999900,2023-08-01,Jabodetabek,2023-08-01,13333.199999999999,,10013233.219999999,,,,,,,,,,,,,,,2023-08-01,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00172,GCD-3087,2023-07-31,9999900,2023-08-01,Jabodetabek,2023-08-01,13333.199999999999,,10013233.219999999,,,,,,,,,,,,,,,2023-08-01,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00170,GCD-15822,2023-08-01,105000000,2023-08-07,Jabodetabek,2023-08-07,490000.00000000006,,105490000.02,,,,,,,,,,,,,,,2023-08-07,,,,,,105000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00173,GCD-3081,2023-08-01,95000000,2023-09-08,Jabodetabek,2023-09-08,2470000,,97470000.02,,,,,,,,,,,,,,,2023-09-08,,,,,,95000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00178,GCD-2819,2023-08-02,9999900,2023-08-28,Jabodetabek,2023-08-28,179998.2,,10179898.219999999,,,,,,,,,,,,,,,2023-08-28,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00177,GCD-16679,2023-08-03,55000000,2023-09-13,Jabodetabek,2023-09-13,1539999.9999999998,,56540000.02,,,,,,,,,,,,,,,2023-09-13,,,,,,55000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00179,GCD-16679,2023-08-03,60000000,2023-08-10,Jabodetabek,2023-08-10,320000,,60320000.02,,,,,,,,,,,,,,,2023-08-10,,,,,,60000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00180,GCD-2625,2023-08-03,60000000,2023-08-14,Jabodetabek,2023-08-14,480000,,60480000.02,,,,,,,,,,,,,,,2023-08-14,,,,,,60000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00181,GCD-3087,2023-08-03,9999900,2023-08-07,Jabodetabek,2023-08-07,33333,,10033233.02,,,,,,,,,,,,,,,2023-08-07,,,,,,9999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00182,GCD-15782,2023-08-03,140000000,2023-09-11,Jabodetabek,2023-09-11,3733333.333333333,,143733333.35333335,,,,,,,,,,,,,,,2023-09-11,,,,,,140000000.02,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00183,GCD-271,2023-08-03,39999900,2023-10-31,Jabodetabek,2023-09-06,933331,179999.55000000002,5113321,2023-10-11,839997.8895,161999.592975,4601988,2023-10-31,431998.92043299996,32831917.952907994,,,,,,,,2023-09-06,2023-10-11,2023-10-31,,,,3999990.45,3599990.517525,32399919.032474995,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
TRX00184,GCD-16811,2023-08-03,196999900,2023-10-26,Jabodetabek,2023-10-26,11163327.666666668,,208163227.68666667,,,,,,,,,,,,,,,2023-10-26,,,,,,196999900.02,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00175,GCD-812,2023-08-04,30000000,2023-11-24,Jabodetabek,2023-09-06,680000,135000,3815000,2023-11-24,1422000,,28422000,,,,,,,,,,,2023-09-06,2023-11-24,,,,,3000000,27000000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00185,GCD-2607,2023-08-04,63000000,2023-10-13,Jabodetabek,2023-10-13,2982000.0000000005,,65982000.02,,,,,,,,,,,,,,,2023-10-13,,,,,,63000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00187,GCD-16950,2023-08-04,116000000,2023-10-28,Jabodetabek,2023-09-27,4253333.333333333,522000,16375333,2023-10-23,1809600.0057777779,469800.0015,12719400,2023-10-28,313200.00113537034,94273200.34174646,,,,,,,,2023-09-27,2023-10-23,2023-10-28,,,,11599999.666666668,10439999.992722223,93960000.3406111,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
TRX00189,GCD-8241,2023-08-07,35999900,2023-08-09,Jabodetabek,2023-08-09,71999.8,,36071899.82,,,,,,,,,,,,,,,2023-08-09,,,,,,35999900.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00190,GCD-16811,2023-08-07,21999900,2023-09-08,Jabodetabek,2023-09-08,483997.80000000005,,22483897.82,,,,,,,,,,,,,,,2023-09-08,,,,,,21999900.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00188,GCD-5352,2023-08-08,100999900,2023-10-10,Jabodetabek,2023-09-08,2154664.533333333,454499.55,12709167,2023-10-10,1939197.8044444441,,92899800,,,,,,,,,,,2023-09-08,2023-10-10,,,,,10100002.916666666,90960602.19555555,,,,,0,-60705.112222224474,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00191,GCD-2670,2023-08-08,97000000,2023-09-13,Jabodetabek,2023-09-13,2392666.666666667,,99392666.68666667,,,,,,,,,,,,,,,2023-09-13,,,,,,97000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00192,GCD-13824,2023-08-08,49999900,2023-09-07,Jabodetabek,2023-09-07,1033331.2666666668,,51033231.28666667,,,,,,,,,,,,,,,2023-09-07,,,,,,49999900.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00193,GCD-4456,2023-08-08,186999900,2023-08-10,Jabodetabek,2023-08-10,373999.8,,187373899.82000002,,,,,,,,,,,,,,,2023-08-10,,,,,,186999900.02,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00194,GCD-6854,2023-08-08,130000000,2023-09-20,Jabodetabek,2023-09-20,3813333.3333333335,,133813333.35333332,,,,,,,,,,,,,,,2023-09-20,,,,,,130000000.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00195,GCD-2819,2023-08-08,35000000,2023-08-15,Jabodetabek,2023-08-15,186666.66666666666,,35186666.68666667,,,,,,,,,,,,,,,2023-08-15,,,,,,35000000.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00196,GCD-16388,2023-08-08,79999900,2023-10-09,Jabodetabek,2023-09-08,1706664.5333333332,359999.55,10066667,2023-10-09,1480557.8823555557,,73244440,,,,,,,,,,,2023-09-08,2023-10-09,,,,,8000002.916666667,71763882.11764444,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00197,GCD-812,2023-08-08,39999900,2023-11-02,Jabodetabek,2023-09-25,1306663.4,179999.55000000002,5486667,2023-10-27,767997.7802666666,161999.53177499998,20000000,2023-11-02,67071.57492106664,16834965.30518773,,,,,,,,2023-09-25,2023-10-27,2023-11-02,,,,4000004.0500000003,19070002.687958334,16767893.730266662,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
TRX00198,GCD-8241,2023-08-08,39999900,2023-09-13,Jabodetabek,2023-09-13,986664.2000000002,,40986564.220000006,,,,,,,,,,,,,,,2023-09-13,,,,,,39999900.02,,,,,,-0.020000003278255463,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00200,GCD-8241,2023-08-08,72999900,2023-08-21,Jabodetabek,2023-08-21,681332.4,,73681232.42,,,,,,,,,,,,,,,2023-08-21,,,,,,72999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00201,GCD-8241,2023-08-08,23000000,2023-09-07,Jabodetabek,2023-09-07,475333.33333333343,,23475333.35333333,,,,,,,,,,,,,,,2023-09-07,,,,,,23000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00202,GCD-8241,2023-08-08,25000000,2023-08-29,Jabodetabek,2023-08-29,366666.6666666667,,25366666.686666667,,,,,,,,,,,,,,,2023-08-29,,,,,,25000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00203,GCD-17369,2023-08-09,170999900,2023-09-09,Jabodetabek,2023-09-09,3647997.8666666667,,174647897.8866667,,,,,,,,,,,,,,,2023-09-09,,,,,,170999900.02,,,,,,-0.02000001072883606,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00204,GCD-5352,2023-08-09,114999900,2023-09-18,Jabodetabek,2023-09-18,3143330.6,,118143230.61999999,,,,,,,,,,,,,,,2023-09-18,,,,,,114999900.02,,,,,,-0.019999995827674866,,,,,,,Modalku,CSI,Rajdeep Dutta
TRX00207,GCD-2002,2023-08-10,30000000,2023-08-18,Jabodetabek,2023-08-18,180000,,30180000.02,,,,,,,,,,,,,,,2023-08-18,,,,,,30000000.02,,,,,,-0.019999999552965164,,,,,,,Modalku,CSI,Rajdeep Dutta
